PlayerID,tr_gid,te_gid,hist_mpm,hist_mpm_te
152,873,946,29.69232026388418,29.608761589931287
152,889,946,28.29923560960765,29.608761589931287
152,893,946,30.10826254302941,29.608761589931287
152,934,946,30.339410454290366,29.608761589931287
152,973,946,29.741836716551827,29.608761589931287
152,997,946,28.749172318320323,29.608761589931287
152,788,973,30.214978787452466,29.63825078318421
152,811,973,29.92294770230155,29.63825078318421
152,838,973,29.994775292277755,29.63825078318421
152,869,973,29.155739292721446,29.63825078318421
152,873,973,29.725086034165194,29.63825078318421
152,889,973,28.33200137988867,29.63825078318421
152,893,973,30.141028313310432,29.63825078318421
152,934,973,30.37217622457139,29.63825078318421
152,946,973,29.741836716551827,29.63825078318421
152,997,973,28.781938088601343,29.63825078318421
152,788,997,29.222314389220962,28.744852824775855
152,811,997,28.930283304070038,28.744852824775855
152,838,997,29.00211089404625,28.744852824775855
152,869,997,28.16307489448994,28.744852824775855
152,873,997,28.73242163593369,28.744852824775855
152,889,997,27.339336981657166,28.744852824775855
152,893,997,29.14836391507892,28.744852824775855
152,934,997,29.37951182633988,28.744852824775855
152,946,997,28.749172318320323,28.744852824775855
152,973,997,28.781938088601343,28.744852824775855
201,811,788,23.188806208929183,22.664399878136038
201,838,788,23.253757756715903,22.664399878136038
201,869,788,22.094792206274533,22.664399878136038
201,873,788,22.503105881787572,22.664399878136038
201,889,788,23.19990311730619,22.664399878136038
201,893,788,22.922961042641113,22.664399878136038
201,934,788,23.314811021431446,22.664399878136038
201,946,788,22.02650067235004,22.664399878136038
201,973,788,21.847793552047484,22.664399878136038
201,997,788,22.291567321876904,22.664399878136038
201,788,811,23.188806208929183,22.269925588036266
201,838,811,22.81545298993838,22.269925588036266
201,869,811,21.656487439497013,22.269925588036266
201,873,811,22.06480111501005,22.269925588036266
201,889,811,22.761598350528665,22.269925588036266
201,893,811,22.48465627586359,22.269925588036266
201,934,811,22.876506254653922,22.269925588036266
201,946,811,21.58819590557252,22.269925588036266
201,973,811,21.40948878526996,22.269925588036266
201,997,811,21.85326255509938,22.269925588036266
201,788,838,23.253757756715903,22.328381981044316
201,811,838,22.81545298993838,22.328381981044316
201,869,838,21.721438987283733,22.328381981044316
201,873,838,22.129752662796772,22.328381981044316
201,889,838,22.826549898315385,22.328381981044316
201,893,838,22.54960782365031,22.328381981044316
201,934,838,22.94145780244064,22.328381981044316
201,946,838,21.65314745335924,22.328381981044316
201,973,838,21.47444033305668,22.328381981044316
201,997,838,21.9182141028861,22.328381981044316
201,788,869,22.094792206274533,21.28531298564708
201,811,869,21.656487439497013,21.28531298564708
201,838,869,21.721438987283733,21.28531298564708
201,873,869,20.970787112355403,21.28531298564708
201,889,869,21.667584347874016,21.28531298564708
201,893,869,21.39064227320894,21.28531298564708
201,934,869,21.782492251999273,21.28531298564708
201,946,869,20.494181902917866,21.28531298564708
201,973,869,20.31547478261531,21.28531298564708
201,997,869,20.75924855244473,21.28531298564708
201,788,873,22.503105881787572,21.652795293608815
201,811,873,22.06480111501005,21.652795293608815
201,838,873,22.129752662796772,21.652795293608815
201,869,873,20.970787112355403,21.652795293608815
201,889,873,22.075898023387055,21.652795293608815
201,893,873,21.79895594872198,21.652795293608815
201,934,873,22.190805927512308,21.652795293608815
201,946,873,20.9024955784309,21.652795293608815
201,973,873,20.723788458128347,21.652795293608815
201,997,873,21.167562227957767,21.652795293608815
201,788,889,23.19990311730619,22.27991280557557
201,811,889,22.761598350528665,22.27991280557557
201,838,889,22.826549898315385,22.27991280557557
201,869,889,21.667584347874016,22.27991280557557
201,873,889,22.075898023387055,22.27991280557557
201,893,889,22.495753184240595,22.27991280557557
201,934,889,22.887603163030928,22.27991280557557
201,946,889,21.59929281394952,22.27991280557557
201,973,889,21.420585693646963,22.27991280557557
201,997,889,21.864359463476383,22.27991280557557
201,788,893,22.922961042641113,22.030664938376997
201,811,893,22.48465627586359,22.030664938376997
201,838,893,22.54960782365031,22.030664938376997
201,869,893,21.39064227320894,22.030664938376997
201,873,893,21.79895594872198,22.030664938376997
201,889,893,22.495753184240595,22.030664938376997
201,934,893,22.61066108836585,22.030664938376997
201,946,893,21.322350739284442,22.030664938376997
201,973,893,21.143643618981883,22.030664938376997
201,997,893,21.587417388811303,22.030664938376997
201,788,934,23.314811021431446,22.383329919288297
201,811,934,22.876506254653922,22.383329919288297
201,838,934,22.94145780244064,22.383329919288297
201,869,934,21.782492251999273,22.383329919288297
201,873,934,22.190805927512308,22.383329919288297
201,889,934,22.887603163030928,22.383329919288297
201,893,934,22.61066108836585,22.383329919288297
201,946,934,21.714200718074775,22.383329919288297
201,973,934,21.535493597772216,22.383329919288297
201,997,934,21.979267367601636,22.383329919288297
201,788,946,22.02650067235004,21.223850605115036
201,811,946,21.58819590557252,21.223850605115036
201,838,946,21.65314745335924,21.223850605115036
201,869,946,20.494181902917866,21.223850605115036
201,873,946,20.9024955784309,21.223850605115036
201,889,946,21.59929281394952,21.223850605115036
201,893,946,21.322350739284442,21.223850605115036
201,934,946,21.714200718074775,21.223850605115036
201,973,946,20.247183248690813,21.223850605115036
201,997,946,20.690957018520233,21.223850605115036
201,788,973,21.847793552047484,21.063014196842733
201,811,973,21.40948878526996,21.063014196842733
201,838,973,21.47444033305668,21.063014196842733
201,869,973,20.31547478261531,21.063014196842733
201,873,973,20.723788458128347,21.063014196842733
201,889,973,21.420585693646963,21.063014196842733
201,893,973,21.143643618981883,21.063014196842733
201,934,973,21.535493597772216,21.063014196842733
201,946,973,20.247183248690813,21.063014196842733
201,997,973,20.512249898217675,21.063014196842733
201,788,997,22.291567321876904,21.46241058968921
201,811,997,21.85326255509938,21.46241058968921
201,838,997,21.9182141028861,21.46241058968921
201,869,997,20.75924855244473,21.46241058968921
201,873,997,21.167562227957767,21.46241058968921
201,889,997,21.864359463476383,21.46241058968921
201,893,997,21.587417388811303,21.46241058968921
201,934,997,21.979267367601636,21.46241058968921
201,946,997,20.690957018520233,21.46241058968921
201,973,997,20.512249898217675,21.46241058968921
244,811,788,27.28351370854034,26.82605420966236
244,869,788,29.220425581786287,26.82605420966236
244,893,788,26.152710834727362,26.82605420966236
244,946,788,27.062670544325037,26.82605420966236
244,973,788,25.49103410471261,26.82605420966236
244,997,788,25.745970483882513,26.82605420966236
244,788,811,27.28351370854034,27.05913450607093
244,869,811,29.50012193747657,27.05913450607093
244,893,811,26.432407190417642,27.05913450607093
244,946,811,27.342366900015314,27.05913450607093
244,973,811,25.770730460402895,27.05913450607093
244,997,811,26.025666839572796,27.05913450607093
244,788,869,29.220425581786287,28.673227733775885
244,811,869,29.50012193747657,28.673227733775885
244,893,869,28.36931906366359,28.673227733775885
244,946,869,29.279278773261268,28.673227733775885
244,973,869,27.70764233364884,28.673227733775885
244,997,869,27.962578712818743,28.673227733775885
244,788,893,26.152710834727362,26.11679877789344
244,811,893,26.432407190417642,26.11679877789344
244,869,893,28.36931906366359,26.11679877789344
244,946,893,26.211564026202335,26.11679877789344
244,973,893,24.639927586589913,26.11679877789344
244,997,893,24.894863965759814,26.11679877789344
244,788,946,27.062670544325037,26.875098535891507
244,811,946,27.342366900015314,26.875098535891507
244,869,946,29.279278773261268,26.875098535891507
244,893,946,26.211564026202335,26.875098535891507
