GameID,PlayerID,game_rank,series_mean,series_std,series_last,series_slope,last10_slope,Q4_HSR_per_min,Q4_label_binary,hist_mean_q4_mpm
889,203,5,37.2748,10.891139199877628,35.62,-0.17115502200880367,-0.9785858585858624,37.236030025020845,Decline,30.0609836158811
889,321,5,21.026799999999998,11.93351879204118,23.119999999999997,0.2282837935174069,-4.548818181818179,22.859049207673056,Decline,22.911549164573678
893,130,6,36.351200000000006,13.077146473370524,44.89999999999999,-0.30291593000836686,0.06824242424241893,27.489156626506023,Decline,24.202136991455017
893,152,6,30.7504,9.802949394952522,28.32,-0.4047803121248497,-0.27236363636363764,25.113253012048194,Decline,29.968034027014028
893,174,6,32.01826666666666,11.643999680140457,43.3,0.015024569827931213,1.2294141414141353,30.616867469879516,Decline,24.910378812160133
893,201,6,24.840799999999994,8.890789411520217,44.86,0.02520000000000005,3.1224242424242394,20.337349397590362,Decline,22.030664938376997
893,203,6,41.0248,12.558041324983764,28.660000000000004,-0.25330516206482595,-3.416969696969695,26.88192771084337,Decline,31.540141089335027
893,229,6,38.708800000000004,11.310976885996874,36.32,0.005691236494597712,-2.837212121212121,36.602409638554214,Decline,21.861515245497177
893,236,6,32.362,9.36593548747564,35.04,-0.2985104441776714,0.15620202020201773,36.34216867469878,Improve,28.04146038823345
893,244,6,34.568799999999996,12.935382891897712,26.54,0.004959423769507782,-1.6449696969696979,30.19277108433735,Decline,26.11679877789344
934,130,7,31.1296,10.57440107345197,27.920000000000005,0.3155639855942377,-0.4254545454545422,18.77777777777778,Decline,25.291059347546046
934,146,7,32.2304,12.067443964651337,22.86,-0.09848739495798299,-1.3599999999999979,26.04115226337449,Decline,33.37859138196954
934,152,7,29.9494,11.994128631959889,21.740000000000002,0.38741848739495793,-1.1641212121212072,23.03292181069959,Decline,30.17606714714889
934,174,7,22.352000000000004,9.247140194556248,21.36,-0.25404145658263294,1.1303636363636365,20.144032921810698,Decline,27.004945721773897
934,182,7,33.4396,13.190356774553143,33.92,-0.15516830732292894,-1.8143030303030332,33.419753086419746,Decline,30.59381800202081
934,201,7,16.918000000000003,12.5853750220025,5.2,0.1759881552621049,-3.401575757575757,16.810699588477366,Decline,22.383329919288297
934,203,7,33.0644,13.15247477245252,18.279999999999998,-0.18445714285714285,-0.2924848484848455,19.761316872427983,Decline,32.55737120910865
934,321,7,21.456699999999998,11.924138694681474,1.8399999999999999,-0.20974957983193296,-1.2572121212121181,17.56378600823045,Decline,25.55918076429498
946,146,8,37.5668,12.72770858245898,43.64,-0.37926146458583426,2.2106666666666612,36.96930533117932,Decline,32.164352152213446
946,152,8,19.6688,8.933015759529365,23.58,-0.36269867947178863,0.5361212121212102,28.705977382875606,Improve,29.608761589931287
946,194,8,18.8608,9.90589962396147,17.360000000000003,-0.11240144057623047,-1.5564848484848504,18.974151857835217,Decline,15.964990445384167
946,201,8,35.2696,11.054201300862944,22.66,-0.351809843937575,-2.644412121212121,28.405492730210007,Decline,21.223850605115036
946,220,8,27.886800000000004,9.429475158247143,43.58,0.06041104441776694,1.5592727272727196,32.462035541195476,Improve,
946,229,8,21.9892,9.602625649269056,19.5,-0.32614933973589455,-1.6483636363636391,21.26171243941842,Decline,29.531863845065075
946,236,8,31.570933333333333,9.71331526056429,26.74,-0.2870437775110046,-1.1977777777777765,30.130856219709205,Decline,29.594288501980845
946,244,8,19.055,14.20909613592645,14.339999999999998,-0.40726482593037205,-1.7946060606060636,25.642972536348953,Improve,26.875098535891507
